[17:03:32.583] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 17:03:32 2018.
[17:03:32.583] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[17:03:32.599] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[17:03:32.599] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[17:07:56.184] [GAL] WARNING: Present fails.
[17:07:56.199] [GAL] WARNING: Present fails.
[17:07:56.199] [GAL] WARNING: Present fails.
[17:07:56.215] [GAL] WARNING: Present fails.
[17:07:56.215] [GAL] WARNING: Present fails.
[17:07:56.230] [GAL] WARNING: Present fails.
[17:07:56.246] [GAL] WARNING: Present fails.
[17:07:56.246] [GAL] WARNING: Present fails.
[17:07:56.262] [GAL] WARNING: Present fails.
[17:07:56.262] [GAL] WARNING: Present fails.
[17:07:56.277] [GAL] WARNING: Present fails.
[17:07:56.293] [GAL] WARNING: Present fails.
[17:07:56.293] [GAL] WARNING: Present fails.
[17:07:56.309] [GAL] WARNING: Present fails.
[17:07:56.309] [GAL] WARNING: Present fails.
[17:07:57.921] [GAL] WARNING: Present fails.
[17:07:57.937] [GAL] WARNING: Present fails.
[17:07:57.937] [GAL] WARNING: Present fails.
[17:07:57.952] [GAL] WARNING: Present fails.
[17:07:57.968] [GAL] WARNING: Present fails.
[17:07:59.531] [GAL] WARNING: Present fails.
[17:07:59.531] [GAL] WARNING: Present fails.
[17:07:59.546] [GAL] WARNING: Present fails.
[17:07:59.562] [GAL] WARNING: Present fails.
[17:07:59.562] [GAL] WARNING: Present fails.
[17:07:59.577] [GAL] WARNING: Present fails.
[17:07:59.577] [GAL] WARNING: Present fails.
[17:07:59.593] [GAL] WARNING: Present fails.
[17:07:59.609] [GAL] WARNING: Present fails.
[17:07:59.609] [GAL] WARNING: Present fails.
[17:07:59.624] [GAL] WARNING: Present fails.
[17:07:59.624] [GAL] WARNING: Present fails.
[17:07:59.640] [GAL] WARNING: Present fails.
[17:07:59.640] [GAL] WARNING: Present fails.
[17:07:59.656] [GAL] WARNING: Present fails.
[17:07:59.671] [GAL] WARNING: Present fails.
[17:07:59.671] [GAL] WARNING: Present fails.
[17:07:59.687] [GAL] WARNING: Present fails.
[17:07:59.687] [GAL] WARNING: Present fails.
[17:07:59.702] [GAL] WARNING: Present fails.
[17:08:01.187] [GAL] WARNING: Present fails.
[17:08:01.187] [GAL] WARNING: Present fails.
[17:08:01.203] [GAL] WARNING: Present fails.
[17:08:01.218] [GAL] WARNING: Present fails.
[17:08:01.218] [GAL] WARNING: Present fails.
[17:08:02.656] [GAL] WARNING: Present fails.
[17:08:02.671] [GAL] WARNING: Present fails.
[17:08:02.671] [GAL] WARNING: Present fails.
[17:08:02.687] [GAL] WARNING: Present fails.
[17:08:02.703] [GAL] WARNING: Present fails.
[17:08:02.703] [GAL] WARNING: Present fails.
[17:08:02.718] [GAL] WARNING: Present fails.
[17:08:02.718] [GAL] WARNING: Present fails.
[17:08:02.734] [GAL] WARNING: Present fails.
[17:08:02.750] [GAL] WARNING: Present fails.
[17:08:02.750] [GAL] WARNING: Present fails.
[17:08:02.765] [GAL] WARNING: Present fails.
[17:08:02.765] [GAL] WARNING: Present fails.
[17:08:02.781] [GAL] WARNING: Present fails.
[17:08:02.796] [GAL] WARNING: Present fails.
[17:08:02.796] [GAL] WARNING: Present fails.
[17:08:02.812] [GAL] WARNING: Present fails.
[17:08:02.812] [GAL] WARNING: Present fails.
[17:08:02.828] [GAL] WARNING: Present fails.
[17:08:02.828] [GAL] WARNING: Present fails.
[17:08:06.771] [GAL] WARNING: Present fails.
[17:08:06.786] [GAL] WARNING: Present fails.
[17:08:06.802] [GAL] WARNING: Present fails.
[17:08:06.818] [GAL] WARNING: Present fails.
[17:08:06.833] [GAL] WARNING: Present fails.
[17:08:10.693] [GAL] WARNING: Present fails.
[17:08:10.709] [GAL] WARNING: Present fails.
[17:08:10.724] [GAL] WARNING: Present fails.
[17:08:10.740] [GAL] WARNING: Present fails.
[17:08:10.755] [GAL] WARNING: Present fails.
[17:08:10.771] [GAL] WARNING: Present fails.
[17:08:10.787] [GAL] WARNING: Present fails.
[17:08:10.802] [GAL] WARNING: Present fails.
[17:08:10.818] [GAL] WARNING: Present fails.
[17:08:10.834] [GAL] WARNING: Present fails.
[17:08:10.849] [GAL] WARNING: Present fails.
[17:08:10.880] [GAL] WARNING: Present fails.
[17:08:10.896] [GAL] WARNING: Present fails.
[17:08:10.912] [GAL] WARNING: Present fails.
[17:08:10.927] [GAL] WARNING: Present fails.
[17:08:10.943] [GAL] WARNING: Present fails.
[17:08:10.959] [GAL] WARNING: Present fails.
[17:08:10.974] [GAL] WARNING: Present fails.
[17:08:10.990] [GAL] WARNING: Present fails.
[17:08:11.005] [GAL] WARNING: Present fails.
[17:08:12.427] [GAL] WARNING: Present fails.
[17:08:12.443] [GAL] WARNING: Present fails.
[17:08:12.459] [GAL] WARNING: Present fails.
[17:08:12.474] [GAL] WARNING: Present fails.
[17:08:12.474] [GAL] WARNING: Present fails.
[17:08:13.896] [GAL] WARNING: Present fails.
[17:08:13.912] [GAL] WARNING: Present fails.
[17:08:13.928] [GAL] WARNING: Present fails.
[17:08:13.943] [GAL] WARNING: Present fails.
[17:08:13.943] [GAL] WARNING: Present fails.
[17:08:13.959] [GAL] WARNING: Present fails.
[17:08:13.974] [GAL] WARNING: Present fails.
[17:08:13.974] [GAL] WARNING: Present fails.
[17:08:13.990] [GAL] WARNING: Present fails.
[17:08:14.006] [GAL] WARNING: Present fails.
[17:08:14.021] [GAL] WARNING: Present fails.
[17:08:14.021] [GAL] WARNING: Present fails.
[17:08:14.037] [GAL] WARNING: Present fails.
[17:08:14.053] [GAL] WARNING: Present fails.
[17:08:14.053] [GAL] WARNING: Present fails.
[17:08:14.068] [GAL] WARNING: Present fails.
[17:08:14.084] [GAL] WARNING: Present fails.
[17:08:14.084] [GAL] WARNING: Present fails.
[17:08:14.099] [GAL] WARNING: Present fails.
[17:08:14.115] [GAL] WARNING: Present fails.
[17:08:15.350] [GAL] WARNING: Present fails.
[17:08:15.365] [GAL] WARNING: Present fails.
[17:08:15.381] [GAL] WARNING: Present fails.
[17:08:15.381] [GAL] WARNING: Present fails.
[17:08:15.397] [GAL] WARNING: Present fails.
[17:08:16.590] [GAL] WARNING: Present fails.
[17:08:16.590] [GAL] WARNING: Present fails.
[17:08:16.606] [GAL] WARNING: Present fails.
[17:08:16.606] [GAL] WARNING: Present fails.
[17:08:16.625] [GAL] WARNING: Present fails.
[17:08:16.625] [GAL] WARNING: Present fails.
[17:08:16.640] [GAL] WARNING: Present fails.
[17:08:16.640] [GAL] WARNING: Present fails.
[17:08:16.656] [GAL] WARNING: Present fails.
[17:08:16.656] [GAL] WARNING: Present fails.
[17:08:16.672] [GAL] WARNING: Present fails.
[17:08:16.672] [GAL] WARNING: Present fails.
[17:08:16.687] [GAL] WARNING: Present fails.
[17:08:16.687] [GAL] WARNING: Present fails.
[17:08:16.703] [GAL] WARNING: Present fails.
[17:08:16.703] [GAL] WARNING: Present fails.
[17:08:16.720] [GAL] WARNING: Present fails.
[17:08:16.720] [GAL] WARNING: Present fails.
[17:08:16.720] [GAL] WARNING: Present fails.
[17:08:16.736] [GAL] WARNING: Present fails.
[17:08:17.923] [GAL] WARNING: Present fails.
[17:08:17.923] [GAL] WARNING: Present fails.
[17:08:17.939] [GAL] WARNING: Present fails.
[17:08:17.939] [GAL] WARNING: Present fails.
[17:08:17.955] [GAL] WARNING: Present fails.
[17:08:19.111] [GAL] WARNING: Present fails.
[17:08:19.127] [GAL] WARNING: Present fails.
[17:08:19.127] [GAL] WARNING: Present fails.
[17:08:19.142] [GAL] WARNING: Present fails.
[17:08:19.142] [GAL] WARNING: Present fails.
[17:08:19.158] [GAL] WARNING: Present fails.
[17:08:19.174] [GAL] WARNING: Present fails.
[17:08:19.174] [GAL] WARNING: Present fails.
[17:08:19.189] [GAL] WARNING: Present fails.
[17:08:19.189] [GAL] WARNING: Present fails.
[17:08:19.205] [GAL] WARNING: Present fails.
[17:08:19.205] [GAL] WARNING: Present fails.
[17:08:19.220] [GAL] WARNING: Present fails.
[17:08:19.220] [GAL] WARNING: Present fails.
[17:08:19.236] [GAL] WARNING: Present fails.
[17:08:19.236] [GAL] WARNING: Present fails.
[17:08:19.252] [GAL] WARNING: Present fails.
[17:08:19.252] [GAL] WARNING: Present fails.
[17:08:19.267] [GAL] WARNING: Present fails.
[17:08:19.267] [GAL] WARNING: Present fails.
[17:08:20.783] [GAL] WARNING: Present fails.
[17:08:20.799] [GAL] WARNING: Present fails.
[17:08:20.814] [GAL] WARNING: Present fails.
[17:08:20.814] [GAL] WARNING: Present fails.
[17:08:20.830] [GAL] WARNING: Present fails.
[17:08:22.299] [GAL] WARNING: Present fails.
[17:08:22.314] [GAL] WARNING: Present fails.
[17:08:22.330] [GAL] WARNING: Present fails.
[17:08:22.330] [GAL] WARNING: Present fails.
[17:08:22.346] [GAL] WARNING: Present fails.
[17:08:22.361] [GAL] WARNING: Present fails.
[17:08:22.361] [GAL] WARNING: Present fails.
[17:08:22.377] [GAL] WARNING: Present fails.
[17:08:22.393] [GAL] WARNING: Present fails.
[17:08:22.393] [GAL] WARNING: Present fails.
[17:08:22.408] [GAL] WARNING: Present fails.
[17:08:22.424] [GAL] WARNING: Present fails.
[17:08:22.424] [GAL] WARNING: Present fails.
[17:08:22.439] [GAL] WARNING: Present fails.
[17:08:22.455] [GAL] WARNING: Present fails.
[17:08:22.455] [GAL] WARNING: Present fails.
[17:08:22.471] [GAL] WARNING: Present fails.
[17:08:22.486] [GAL] WARNING: Present fails.
[17:08:22.486] [GAL] WARNING: Present fails.
[17:08:22.502] [GAL] WARNING: Present fails.
[17:08:23.898] [GAL] WARNING: Present fails.
[17:08:23.913] [GAL] WARNING: Present fails.
[17:08:23.913] [GAL] WARNING: Present fails.
[17:08:23.929] [GAL] WARNING: Present fails.
[17:08:23.945] [GAL] WARNING: Present fails.
[17:08:25.273] [GAL] WARNING: Present fails.
[17:08:25.289] [GAL] WARNING: Present fails.
[17:08:25.289] [GAL] WARNING: Present fails.
[17:08:25.304] [GAL] WARNING: Present fails.
[17:08:25.320] [GAL] WARNING: Present fails.
[17:08:25.320] [GAL] WARNING: Present fails.
[17:08:25.335] [GAL] WARNING: Present fails.
[17:08:25.351] [GAL] WARNING: Present fails.
[17:08:25.351] [GAL] WARNING: Present fails.
[17:08:25.367] [GAL] WARNING: Present fails.
[17:08:25.367] [GAL] WARNING: Present fails.
[17:08:25.382] [GAL] WARNING: Present fails.
[17:08:25.398] [GAL] WARNING: Present fails.
[17:08:25.398] [GAL] WARNING: Present fails.
[17:08:25.414] [GAL] WARNING: Present fails.
[17:08:25.429] [GAL] WARNING: Present fails.
[17:08:25.429] [GAL] WARNING: Present fails.
[17:08:25.445] [GAL] WARNING: Present fails.
[17:08:25.445] [GAL] WARNING: Present fails.
[17:08:25.460] [GAL] WARNING: Present fails.
[17:08:26.054] [GAL] WARNING: Present fails.
[17:08:26.054] [GAL] WARNING: Present fails.
[17:08:26.070] [GAL] WARNING: Present fails.
[17:08:26.070] [GAL] WARNING: Present fails.
[17:08:26.085] [GAL] WARNING: Present fails.
[17:08:26.664] [GAL] WARNING: Present fails.
[17:08:26.664] [GAL] WARNING: Present fails.
[17:08:26.679] [GAL] WARNING: Present fails.
[17:08:26.679] [GAL] WARNING: Present fails.
[17:08:26.695] [GAL] WARNING: Present fails.
[17:08:26.695] [GAL] WARNING: Present fails.
[17:08:26.710] [GAL] WARNING: Present fails.
[17:08:26.710] [GAL] WARNING: Present fails.
[17:08:26.726] [GAL] WARNING: Present fails.
[17:08:26.726] [GAL] WARNING: Present fails.
[17:08:26.742] [GAL] WARNING: Present fails.
[17:08:26.742] [GAL] WARNING: Present fails.
[17:08:26.757] [GAL] WARNING: Present fails.
[17:08:26.757] [GAL] WARNING: Present fails.
[17:08:26.773] [GAL] WARNING: Present fails.
[17:08:26.773] [GAL] WARNING: Present fails.
[17:08:26.789] [GAL] WARNING: Present fails.
[17:08:26.789] [GAL] WARNING: Present fails.
[17:08:26.804] [GAL] WARNING: Present fails.
[17:08:26.804] [GAL] WARNING: Present fails.
[17:08:31.945] [GAL] WARNING: Present fails.
[17:08:31.961] [GAL] WARNING: Present fails.
[17:08:31.992] [GAL] WARNING: Present fails.
[17:08:32.023] [GAL] WARNING: Present fails.
[17:08:32.039] [GAL] WARNING: Present fails.
[17:08:37.170] [GAL] WARNING: Present fails.
[17:08:37.186] [GAL] WARNING: Present fails.
[17:08:37.217] [GAL] WARNING: Present fails.
[17:08:37.248] [GAL] WARNING: Present fails.
[17:08:37.264] [GAL] WARNING: Present fails.
[17:08:37.295] [GAL] WARNING: Present fails.
[17:08:37.326] [GAL] WARNING: Present fails.
[17:08:37.342] [GAL] WARNING: Present fails.
[17:08:37.373] [GAL] WARNING: Present fails.
[17:08:37.404] [GAL] WARNING: Present fails.
[17:08:37.420] [GAL] WARNING: Present fails.
[17:08:37.451] [GAL] WARNING: Present fails.
[17:08:37.482] [GAL] WARNING: Present fails.
[17:08:37.498] [GAL] WARNING: Present fails.
[17:08:37.529] [GAL] WARNING: Present fails.
[17:08:37.561] [GAL] WARNING: Present fails.
[17:08:37.576] [GAL] WARNING: Present fails.
[17:08:37.607] [GAL] WARNING: Present fails.
[17:08:37.639] [GAL] WARNING: Present fails.
[17:08:37.654] [GAL] WARNING: Present fails.
[17:08:39.717] [GAL] WARNING: Present fails.
[17:08:39.733] [GAL] WARNING: Present fails.
[17:08:39.748] [GAL] WARNING: Present fails.
[17:08:39.764] [GAL] WARNING: Present fails.
[17:08:39.779] [GAL] WARNING: Present fails.
[17:08:41.795] [GAL] WARNING: Present fails.
[17:08:41.811] [GAL] WARNING: Present fails.
[17:08:41.826] [GAL] WARNING: Present fails.
[17:08:41.842] [GAL] WARNING: Present fails.
[17:08:41.858] [GAL] WARNING: Present fails.
[17:08:41.858] [GAL] WARNING: Present fails.
[17:08:41.873] [GAL] WARNING: Present fails.
[17:08:41.889] [GAL] WARNING: Present fails.
[17:08:41.905] [GAL] WARNING: Present fails.
[17:08:41.920] [GAL] WARNING: Present fails.
[17:08:41.936] [GAL] WARNING: Present fails.
[17:08:41.936] [GAL] WARNING: Present fails.
[17:08:41.952] [GAL] WARNING: Present fails.
[17:08:41.967] [GAL] WARNING: Present fails.
[17:08:41.983] [GAL] WARNING: Present fails.
[17:08:41.998] [GAL] WARNING: Present fails.
[17:08:42.014] [GAL] WARNING: Present fails.
[17:08:42.014] [GAL] WARNING: Present fails.
[17:08:42.030] [GAL] WARNING: Present fails.
[17:08:42.045] [GAL] WARNING: Present fails.
[17:08:42.967] [GAL] WARNING: Present fails.
[17:08:42.983] [GAL] WARNING: Present fails.
[17:08:42.998] [GAL] WARNING: Present fails.
[17:08:43.014] [GAL] WARNING: Present fails.
[17:08:43.030] [GAL] WARNING: Present fails.
[17:08:43.952] [GAL] WARNING: Present fails.
[17:08:43.967] [GAL] WARNING: Present fails.
[17:08:43.983] [GAL] WARNING: Present fails.
[17:08:43.999] [GAL] WARNING: Present fails.
[17:08:44.014] [GAL] WARNING: Present fails.
[17:08:44.030] [GAL] WARNING: Present fails.
[17:08:44.045] [GAL] WARNING: Present fails.
[17:08:44.061] [GAL] WARNING: Present fails.
[17:08:44.077] [GAL] WARNING: Present fails.
[17:08:44.092] [GAL] WARNING: Present fails.
[17:08:44.108] [GAL] WARNING: Present fails.
[17:08:44.139] [GAL] WARNING: Present fails.
[17:08:44.155] [GAL] WARNING: Present fails.
[17:08:44.170] [GAL] WARNING: Present fails.
[17:08:44.186] [GAL] WARNING: Present fails.
[17:08:44.202] [GAL] WARNING: Present fails.
[17:08:44.217] [GAL] WARNING: Present fails.
[17:08:44.233] [GAL] WARNING: Present fails.
[17:08:44.249] [GAL] WARNING: Present fails.
[17:08:44.264] [GAL] WARNING: Present fails.
[17:08:46.686] [GAL] WARNING: Present fails.
[17:08:46.702] [GAL] WARNING: Present fails.
[17:08:46.702] [GAL] WARNING: Present fails.
[17:08:46.717] [GAL] WARNING: Present fails.
[17:08:46.733] [GAL] WARNING: Present fails.
[17:08:49.124] [GAL] WARNING: Present fails.
[17:08:49.139] [GAL] WARNING: Present fails.
[17:08:49.155] [GAL] WARNING: Present fails.
[17:08:49.155] [GAL] WARNING: Present fails.
[17:08:49.171] [GAL] WARNING: Present fails.
[17:08:49.186] [GAL] WARNING: Present fails.
[17:08:49.186] [GAL] WARNING: Present fails.
[17:08:49.202] [GAL] WARNING: Present fails.
[17:08:49.202] [GAL] WARNING: Present fails.
[17:08:49.218] [GAL] WARNING: Present fails.
[17:08:49.233] [GAL] WARNING: Present fails.
[17:08:49.233] [GAL] WARNING: Present fails.
[17:08:49.249] [GAL] WARNING: Present fails.
[17:08:49.264] [GAL] WARNING: Present fails.
[17:08:49.264] [GAL] WARNING: Present fails.
[17:08:49.280] [GAL] WARNING: Present fails.
[17:08:49.280] [GAL] WARNING: Present fails.
[17:08:49.296] [GAL] WARNING: Present fails.
[17:08:49.311] [GAL] WARNING: Present fails.
[17:08:49.311] [GAL] WARNING: Present fails.
[17:08:50.483] [GAL] WARNING: Present fails.
[17:08:50.483] [GAL] WARNING: Present fails.
[17:08:50.499] [GAL] WARNING: Present fails.
[17:08:50.499] [GAL] WARNING: Present fails.
[17:08:50.515] [GAL] WARNING: Present fails.
[17:08:51.655] [GAL] WARNING: Present fails.
[17:08:51.671] [GAL] WARNING: Present fails.
[17:08:51.687] [GAL] WARNING: Present fails.
[17:08:51.687] [GAL] WARNING: Present fails.
[17:08:51.702] [GAL] WARNING: Present fails.
[17:08:51.718] [GAL] WARNING: Present fails.
[17:08:51.718] [GAL] WARNING: Present fails.
[17:08:51.733] [GAL] WARNING: Present fails.
[17:08:51.733] [GAL] WARNING: Present fails.
[17:08:51.749] [GAL] WARNING: Present fails.
[17:08:51.765] [GAL] WARNING: Present fails.
[17:08:51.765] [GAL] WARNING: Present fails.
[17:08:51.780] [GAL] WARNING: Present fails.
[17:08:51.780] [GAL] WARNING: Present fails.
[17:08:51.796] [GAL] WARNING: Present fails.
[17:08:51.796] [GAL] WARNING: Present fails.
[17:08:51.812] [GAL] WARNING: Present fails.
[17:08:51.827] [GAL] WARNING: Present fails.
[17:08:51.827] [GAL] WARNING: Present fails.
[17:08:51.843] [GAL] WARNING: Present fails.
[17:08:52.858] [GAL] WARNING: Present fails.
[17:08:52.858] [GAL] WARNING: Present fails.
[17:08:52.874] [GAL] WARNING: Present fails.
[17:08:52.890] [GAL] WARNING: Present fails.
[17:08:52.890] [GAL] WARNING: Present fails.
[17:08:53.890] [GAL] WARNING: Present fails.
[17:08:53.905] [GAL] WARNING: Present fails.
[17:08:53.921] [GAL] WARNING: Present fails.
[17:08:53.921] [GAL] WARNING: Present fails.
[17:08:53.937] [GAL] WARNING: Present fails.
[17:08:53.952] [GAL] WARNING: Present fails.
[17:08:53.952] [GAL] WARNING: Present fails.
[17:08:53.968] [GAL] WARNING: Present fails.
[17:08:53.984] [GAL] WARNING: Present fails.
[17:08:53.984] [GAL] WARNING: Present fails.
[17:08:53.999] [GAL] WARNING: Present fails.
[17:08:53.999] [GAL] WARNING: Present fails.
[17:08:54.015] [GAL] WARNING: Present fails.
[17:08:54.030] [GAL] WARNING: Present fails.
[17:08:54.030] [GAL] WARNING: Present fails.
[17:08:54.046] [GAL] WARNING: Present fails.
[17:08:54.062] [GAL] WARNING: Present fails.
[17:08:54.062] [GAL] WARNING: Present fails.
[17:08:54.077] [GAL] WARNING: Present fails.
[17:08:54.093] [GAL] WARNING: Present fails.
[17:08:54.702] [GAL] WARNING: Present fails.
[17:08:54.718] [GAL] WARNING: Present fails.
[17:08:54.718] [GAL] WARNING: Present fails.
[17:08:54.734] [GAL] WARNING: Present fails.
[17:08:54.734] [GAL] WARNING: Present fails.
[17:08:55.361] [GAL] WARNING: Present fails.
[17:08:55.361] [GAL] WARNING: Present fails.
[17:08:55.377] [GAL] WARNING: Present fails.
[17:08:55.377] [GAL] WARNING: Present fails.
[17:08:55.392] [GAL] WARNING: Present fails.
[17:08:55.392] [GAL] WARNING: Present fails.
[17:08:55.408] [GAL] WARNING: Present fails.
[17:08:55.408] [GAL] WARNING: Present fails.
[17:08:55.423] [GAL] WARNING: Present fails.
[17:08:55.423] [GAL] WARNING: Present fails.
[17:08:55.439] [GAL] WARNING: Present fails.
[17:08:55.439] [GAL] WARNING: Present fails.
[17:08:55.455] [GAL] WARNING: Present fails.
[17:08:55.455] [GAL] WARNING: Present fails.
[17:08:55.470] [GAL] WARNING: Present fails.
[17:08:55.470] [GAL] WARNING: Present fails.
[17:08:55.486] [GAL] WARNING: Present fails.
[17:08:55.486] [GAL] WARNING: Present fails.
[17:08:55.502] [GAL] WARNING: Present fails.
[17:08:55.502] [GAL] WARNING: Present fails.
[17:08:56.205] [GAL] WARNING: Present fails.
[17:08:56.205] [GAL] WARNING: Present fails.
[17:08:56.220] [GAL] WARNING: Present fails.
[17:08:56.220] [GAL] WARNING: Present fails.
[17:08:56.236] [GAL] WARNING: Present fails.
[17:08:56.908] [GAL] WARNING: Present fails.
[17:08:56.924] [GAL] WARNING: Present fails.
[17:08:56.924] [GAL] WARNING: Present fails.
[17:08:56.939] [GAL] WARNING: Present fails.
[17:08:56.955] [GAL] WARNING: Present fails.
[17:08:56.955] [GAL] WARNING: Present fails.
[17:08:56.970] [GAL] WARNING: Present fails.
[17:08:56.970] [GAL] WARNING: Present fails.
[17:08:56.986] [GAL] WARNING: Present fails.
[17:08:56.986] [GAL] WARNING: Present fails.
[17:08:57.002] [GAL] WARNING: Present fails.
[17:08:57.002] [GAL] WARNING: Present fails.
[17:08:57.017] [GAL] WARNING: Present fails.
[17:08:57.017] [GAL] WARNING: Present fails.
[17:08:57.033] [GAL] WARNING: Present fails.
[17:08:57.033] [GAL] WARNING: Present fails.
[17:08:57.049] [GAL] WARNING: Present fails.
[17:08:57.049] [GAL] WARNING: Present fails.
[17:08:57.064] [GAL] WARNING: Present fails.
[17:08:57.064] [GAL] WARNING: Present fails.
[17:08:57.955] [GAL] WARNING: Present fails.
[17:08:57.970] [GAL] WARNING: Present fails.
[17:08:57.970] [GAL] WARNING: Present fails.
[17:08:57.986] [GAL] WARNING: Present fails.
[17:08:57.986] [GAL] WARNING: Present fails.
[17:08:58.861] [GAL] WARNING: Present fails.
[17:08:58.877] [GAL] WARNING: Present fails.
[17:08:58.877] [GAL] WARNING: Present fails.
[17:08:58.892] [GAL] WARNING: Present fails.
[17:08:58.892] [GAL] WARNING: Present fails.
[17:08:58.908] [GAL] WARNING: Present fails.
[17:08:58.908] [GAL] WARNING: Present fails.
[17:08:58.924] [GAL] WARNING: Present fails.
[17:08:58.924] [GAL] WARNING: Present fails.
[17:08:58.939] [GAL] WARNING: Present fails.
[17:08:58.939] [GAL] WARNING: Present fails.
[17:08:58.955] [GAL] WARNING: Present fails.
[17:08:58.971] [GAL] WARNING: Present fails.
[17:08:58.971] [GAL] WARNING: Present fails.
[17:08:58.986] [GAL] WARNING: Present fails.
[17:08:58.986] [GAL] WARNING: Present fails.
[17:08:59.002] [GAL] WARNING: Present fails.
[17:08:59.002] [GAL] WARNING: Present fails.
[17:08:59.017] [GAL] WARNING: Present fails.
[17:08:59.033] [GAL] WARNING: Present fails.
[17:08:59.752] [GAL] WARNING: Present fails.
[17:08:59.767] [GAL] WARNING: Present fails.
[17:08:59.767] [GAL] WARNING: Present fails.
[17:08:59.783] [GAL] WARNING: Present fails.
[17:08:59.783] [GAL] WARNING: Present fails.
[17:09:00.502] [GAL] WARNING: Present fails.
[17:09:00.518] [GAL] WARNING: Present fails.
[17:09:00.518] [GAL] WARNING: Present fails.
[17:09:00.533] [GAL] WARNING: Present fails.
[17:09:00.533] [GAL] WARNING: Present fails.
[17:09:00.549] [GAL] WARNING: Present fails.
[17:09:00.549] [GAL] WARNING: Present fails.
[17:09:00.564] [GAL] WARNING: Present fails.
[17:09:00.564] [GAL] WARNING: Present fails.
[17:09:00.580] [GAL] WARNING: Present fails.
[17:09:00.580] [GAL] WARNING: Present fails.
[17:09:00.596] [GAL] WARNING: Present fails.
[17:09:00.596] [GAL] WARNING: Present fails.
[17:09:00.611] [GAL] WARNING: Present fails.
[17:09:00.611] [GAL] WARNING: Present fails.
[17:09:00.627] [GAL] WARNING: Present fails.
[17:09:00.627] [GAL] WARNING: Present fails.
[17:09:00.643] [GAL] WARNING: Present fails.
[17:09:00.643] [GAL] WARNING: Present fails.
[17:09:00.658] [GAL] WARNING: Present fails.
[17:09:01.283] [GAL] WARNING: Present fails.
[17:09:01.283] [GAL] WARNING: Present fails.
[17:09:01.299] [GAL] WARNING: Present fails.
[17:09:01.299] [GAL] WARNING: Present fails.
[17:09:01.314] [GAL] WARNING: Present fails.
[17:09:01.924] [GAL] WARNING: Present fails.
[17:09:01.940] [GAL] WARNING: Present fails.
[17:09:01.940] [GAL] WARNING: Present fails.
[17:09:01.955] [GAL] WARNING: Present fails.
[17:09:01.955] [GAL] WARNING: Present fails.
[17:09:01.971] [GAL] WARNING: Present fails.
[17:09:01.971] [GAL] WARNING: Present fails.
[17:09:01.986] [GAL] WARNING: Present fails.
[17:09:01.986] [GAL] WARNING: Present fails.
[17:09:02.002] [GAL] WARNING: Present fails.
[17:09:02.002] [GAL] WARNING: Present fails.
[17:09:02.018] [GAL] WARNING: Present fails.
[17:09:02.018] [GAL] WARNING: Present fails.
[17:09:02.033] [GAL] WARNING: Present fails.
[17:09:02.033] [GAL] WARNING: Present fails.
[17:09:02.049] [GAL] WARNING: Present fails.
[17:09:02.049] [GAL] WARNING: Present fails.
[17:09:02.065] [GAL] WARNING: Present fails.
[17:09:02.065] [GAL] WARNING: Present fails.
[17:09:02.080] [GAL] WARNING: Present fails.
[17:09:04.330] [GAL] WARNING: Present fails.
[17:09:04.330] [GAL] WARNING: Present fails.
[17:09:04.346] [GAL] WARNING: Present fails.
[17:09:04.362] [GAL] WARNING: Present fails.
[17:09:04.377] [GAL] WARNING: Present fails.
[17:09:06.580] [GAL] WARNING: Present fails.
[17:09:06.596] [GAL] WARNING: Present fails.
[17:09:06.612] [GAL] WARNING: Present fails.
[17:09:06.612] [GAL] WARNING: Present fails.
[17:09:06.627] [GAL] WARNING: Present fails.
[17:09:06.643] [GAL] WARNING: Present fails.
[17:09:06.659] [GAL] WARNING: Present fails.
[17:09:06.674] [GAL] WARNING: Present fails.
[17:09:06.690] [GAL] WARNING: Present fails.
[17:09:06.690] [GAL] WARNING: Present fails.
[17:09:06.705] [GAL] WARNING: Present fails.
[17:09:06.721] [GAL] WARNING: Present fails.
[17:09:06.737] [GAL] WARNING: Present fails.
[17:09:06.752] [GAL] WARNING: Present fails.
[17:09:06.768] [GAL] WARNING: Present fails.
[17:09:06.768] [GAL] WARNING: Present fails.
[17:09:06.784] [GAL] WARNING: Present fails.
[17:09:06.799] [GAL] WARNING: Present fails.
[17:09:06.815] [GAL] WARNING: Present fails.
[17:09:06.830] [GAL] WARNING: Present fails.
[17:09:07.659] [GAL] WARNING: Present fails.
[17:09:07.659] [GAL] WARNING: Present fails.
[17:09:07.674] [GAL] WARNING: Present fails.
[17:09:07.690] [GAL] WARNING: Present fails.
[17:09:07.690] [GAL] WARNING: Present fails.
[17:09:08.518] [GAL] WARNING: Present fails.
[17:09:08.518] [GAL] WARNING: Present fails.
[17:09:08.534] [GAL] WARNING: Present fails.
[17:09:08.549] [GAL] WARNING: Present fails.
[17:09:08.549] [GAL] WARNING: Present fails.
[17:09:08.565] [GAL] WARNING: Present fails.
