[16:17:57.612] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 16:17:57 2018.
[16:17:57.612] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[16:17:57.627] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[16:17:57.627] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[16:23:01.950] [GAL] WARNING: Present fails.
[16:23:01.965] [GAL] WARNING: Present fails.
[16:23:01.981] [GAL] WARNING: Present fails.
[16:23:01.997] [GAL] WARNING: Present fails.
[16:23:01.997] [GAL] WARNING: Present fails.
[16:23:04.044] [GAL] WARNING: Present fails.
[16:23:04.059] [GAL] WARNING: Present fails.
[16:23:04.075] [GAL] WARNING: Present fails.
[16:23:04.090] [GAL] WARNING: Present fails.
[16:23:04.106] [GAL] WARNING: Present fails.
[16:23:04.122] [GAL] WARNING: Present fails.
[16:23:04.137] [GAL] WARNING: Present fails.
[16:23:04.137] [GAL] WARNING: Present fails.
[16:23:04.153] [GAL] WARNING: Present fails.
[16:23:04.169] [GAL] WARNING: Present fails.
[16:23:04.184] [GAL] WARNING: Present fails.
[16:23:04.200] [GAL] WARNING: Present fails.
[16:23:04.215] [GAL] WARNING: Present fails.
[16:23:04.215] [GAL] WARNING: Present fails.
[16:23:04.231] [GAL] WARNING: Present fails.
[16:23:04.247] [GAL] WARNING: Present fails.
[16:23:04.262] [GAL] WARNING: Present fails.
[16:23:04.278] [GAL] WARNING: Present fails.
[16:23:04.294] [GAL] WARNING: Present fails.
[16:23:04.294] [GAL] WARNING: Present fails.
[16:23:05.243] [GAL] WARNING: Present fails.
[16:23:05.259] [GAL] WARNING: Present fails.
[16:23:05.274] [GAL] WARNING: Present fails.
[16:23:05.290] [GAL] WARNING: Present fails.
[16:23:05.306] [GAL] WARNING: Present fails.
[16:23:06.212] [GAL] WARNING: Present fails.
[16:23:06.227] [GAL] WARNING: Present fails.
[16:23:06.243] [GAL] WARNING: Present fails.
[16:23:06.259] [GAL] WARNING: Present fails.
[16:23:06.290] [GAL] WARNING: Present fails.
[16:23:06.306] [GAL] WARNING: Present fails.
[16:23:06.321] [GAL] WARNING: Present fails.
[16:23:06.337] [GAL] WARNING: Present fails.
[16:23:06.352] [GAL] WARNING: Present fails.
[16:23:06.368] [GAL] WARNING: Present fails.
[16:23:06.384] [GAL] WARNING: Present fails.
[16:23:06.399] [GAL] WARNING: Present fails.
[16:23:06.415] [GAL] WARNING: Present fails.
[16:23:06.431] [GAL] WARNING: Present fails.
[16:23:06.462] [GAL] WARNING: Present fails.
[16:23:06.477] [GAL] WARNING: Present fails.
[16:23:06.493] [GAL] WARNING: Present fails.
[16:23:06.509] [GAL] WARNING: Present fails.
[16:23:06.524] [GAL] WARNING: Present fails.
[16:23:06.540] [GAL] WARNING: Present fails.
[16:23:08.995] [GAL] WARNING: Present fails.
[16:23:09.006] [GAL] WARNING: Present fails.
[16:23:09.006] [GAL] WARNING: Present fails.
[16:23:09.021] [GAL] WARNING: Present fails.
[16:23:09.021] [GAL] WARNING: Present fails.
[16:23:11.443] [GAL] WARNING: Present fails.
[16:23:11.459] [GAL] WARNING: Present fails.
[16:23:11.475] [GAL] WARNING: Present fails.
[16:23:11.475] [GAL] WARNING: Present fails.
[16:23:11.490] [GAL] WARNING: Present fails.
[16:23:11.506] [GAL] WARNING: Present fails.
[16:23:11.506] [GAL] WARNING: Present fails.
[16:23:11.522] [GAL] WARNING: Present fails.
[16:23:11.537] [GAL] WARNING: Present fails.
[16:23:11.537] [GAL] WARNING: Present fails.
[16:23:11.553] [GAL] WARNING: Present fails.
[16:23:11.568] [GAL] WARNING: Present fails.
[16:23:11.568] [GAL] WARNING: Present fails.
[16:23:11.584] [GAL] WARNING: Present fails.
[16:23:11.584] [GAL] WARNING: Present fails.
[16:23:11.600] [GAL] WARNING: Present fails.
[16:23:11.615] [GAL] WARNING: Present fails.
[16:23:11.615] [GAL] WARNING: Present fails.
[16:23:11.631] [GAL] WARNING: Present fails.
[16:23:11.647] [GAL] WARNING: Present fails.
[16:23:12.819] [GAL] WARNING: Present fails.
[16:23:12.819] [GAL] WARNING: Present fails.
[16:23:12.834] [GAL] WARNING: Present fails.
[16:23:12.834] [GAL] WARNING: Present fails.
[16:23:12.850] [GAL] WARNING: Present fails.
[16:23:14.006] [GAL] WARNING: Present fails.
[16:23:14.022] [GAL] WARNING: Present fails.
[16:23:14.037] [GAL] WARNING: Present fails.
[16:23:14.037] [GAL] WARNING: Present fails.
[16:23:14.053] [GAL] WARNING: Present fails.
[16:23:14.069] [GAL] WARNING: Present fails.
[16:23:14.069] [GAL] WARNING: Present fails.
[16:23:14.084] [GAL] WARNING: Present fails.
[16:23:14.084] [GAL] WARNING: Present fails.
[16:23:14.100] [GAL] WARNING: Present fails.
[16:23:14.115] [GAL] WARNING: Present fails.
[16:23:14.115] [GAL] WARNING: Present fails.
[16:23:14.131] [GAL] WARNING: Present fails.
[16:23:14.131] [GAL] WARNING: Present fails.
[16:23:14.147] [GAL] WARNING: Present fails.
[16:23:14.162] [GAL] WARNING: Present fails.
[16:23:14.162] [GAL] WARNING: Present fails.
[16:23:14.178] [GAL] WARNING: Present fails.
[16:23:14.178] [GAL] WARNING: Present fails.
[16:23:14.194] [GAL] WARNING: Present fails.
[16:23:15.209] [GAL] WARNING: Present fails.
[16:23:15.225] [GAL] WARNING: Present fails.
[16:23:15.241] [GAL] WARNING: Present fails.
[16:23:15.241] [GAL] WARNING: Present fails.
[16:23:15.256] [GAL] WARNING: Present fails.
[16:23:16.272] [GAL] WARNING: Present fails.
[16:23:16.272] [GAL] WARNING: Present fails.
[16:23:16.294] [GAL] WARNING: Present fails.
[16:23:16.294] [GAL] WARNING: Present fails.
[16:23:16.309] [GAL] WARNING: Present fails.
[16:23:16.325] [GAL] WARNING: Present fails.
[16:23:16.325] [GAL] WARNING: Present fails.
[16:23:16.341] [GAL] WARNING: Present fails.
[16:23:16.356] [GAL] WARNING: Present fails.
[16:23:16.356] [GAL] WARNING: Present fails.
[16:23:16.372] [GAL] WARNING: Present fails.
[16:23:16.387] [GAL] WARNING: Present fails.
[16:23:16.387] [GAL] WARNING: Present fails.
[16:23:16.403] [GAL] WARNING: Present fails.
[16:23:16.403] [GAL] WARNING: Present fails.
[16:23:16.419] [GAL] WARNING: Present fails.
[16:23:16.434] [GAL] WARNING: Present fails.
[16:23:16.434] [GAL] WARNING: Present fails.
[16:23:16.458] [GAL] WARNING: Present fails.
[16:23:16.458] [GAL] WARNING: Present fails.
[16:23:17.096] [GAL] WARNING: Present fails.
[16:23:17.096] [GAL] WARNING: Present fails.
[16:23:17.111] [GAL] WARNING: Present fails.
[16:23:17.111] [GAL] WARNING: Present fails.
[16:23:17.127] [GAL] WARNING: Present fails.
[16:23:17.767] [GAL] WARNING: Present fails.
[16:23:17.767] [GAL] WARNING: Present fails.
[16:23:17.783] [GAL] WARNING: Present fails.
[16:23:17.783] [GAL] WARNING: Present fails.
[16:23:17.799] [GAL] WARNING: Present fails.
[16:23:17.799] [GAL] WARNING: Present fails.
[16:23:17.814] [GAL] WARNING: Present fails.
[16:23:17.814] [GAL] WARNING: Present fails.
[16:23:17.830] [GAL] WARNING: Present fails.
[16:23:17.830] [GAL] WARNING: Present fails.
[16:23:17.846] [GAL] WARNING: Present fails.
[16:23:17.846] [GAL] WARNING: Present fails.
[16:23:17.861] [GAL] WARNING: Present fails.
[16:23:17.861] [GAL] WARNING: Present fails.
[16:23:17.877] [GAL] WARNING: Present fails.
[16:23:17.877] [GAL] WARNING: Present fails.
[16:23:17.892] [GAL] WARNING: Present fails.
[16:23:17.892] [GAL] WARNING: Present fails.
[16:23:17.908] [GAL] WARNING: Present fails.
[16:23:17.908] [GAL] WARNING: Present fails.
[16:23:18.634] [GAL] WARNING: Present fails.
[16:23:18.641] [GAL] WARNING: Present fails.
[16:23:18.641] [GAL] WARNING: Present fails.
[16:23:18.657] [GAL] WARNING: Present fails.
[16:23:18.657] [GAL] WARNING: Present fails.
[16:23:19.344] [GAL] WARNING: Present fails.
[16:23:19.344] [GAL] WARNING: Present fails.
[16:23:19.360] [GAL] WARNING: Present fails.
[16:23:19.360] [GAL] WARNING: Present fails.
[16:23:19.376] [GAL] WARNING: Present fails.
[16:23:19.391] [GAL] WARNING: Present fails.
[16:23:19.391] [GAL] WARNING: Present fails.
[16:23:19.407] [GAL] WARNING: Present fails.
[16:23:19.407] [GAL] WARNING: Present fails.
[16:23:19.423] [GAL] WARNING: Present fails.
[16:23:19.423] [GAL] WARNING: Present fails.
[16:23:19.438] [GAL] WARNING: Present fails.
[16:23:19.438] [GAL] WARNING: Present fails.
[16:23:19.454] [GAL] WARNING: Present fails.
[16:23:19.454] [GAL] WARNING: Present fails.
[16:23:19.470] [GAL] WARNING: Present fails.
[16:23:19.470] [GAL] WARNING: Present fails.
[16:23:19.470] [GAL] WARNING: Present fails.
[16:23:19.486] [GAL] WARNING: Present fails.
[16:23:19.486] [GAL] WARNING: Present fails.
[16:23:20.398] [GAL] WARNING: Present fails.
[16:23:20.414] [GAL] WARNING: Present fails.
[16:23:20.429] [GAL] WARNING: Present fails.
[16:23:20.429] [GAL] WARNING: Present fails.
[16:23:20.445] [GAL] WARNING: Present fails.
[16:23:21.320] [GAL] WARNING: Present fails.
[16:23:21.336] [GAL] WARNING: Present fails.
[16:23:21.336] [GAL] WARNING: Present fails.
[16:23:21.351] [GAL] WARNING: Present fails.
[16:23:21.367] [GAL] WARNING: Present fails.
[16:23:21.367] [GAL] WARNING: Present fails.
[16:23:21.383] [GAL] WARNING: Present fails.
[16:23:21.383] [GAL] WARNING: Present fails.
[16:23:21.398] [GAL] WARNING: Present fails.
[16:23:21.398] [GAL] WARNING: Present fails.
[16:23:21.414] [GAL] WARNING: Present fails.
[16:23:21.430] [GAL] WARNING: Present fails.
[16:23:21.430] [GAL] WARNING: Present fails.
[16:23:21.445] [GAL] WARNING: Present fails.
[16:23:21.445] [GAL] WARNING: Present fails.
[16:23:21.461] [GAL] WARNING: Present fails.
[16:23:21.461] [GAL] WARNING: Present fails.
[16:23:21.476] [GAL] WARNING: Present fails.
[16:23:21.476] [GAL] WARNING: Present fails.
[16:23:21.492] [GAL] WARNING: Present fails.
[16:23:22.226] [GAL] WARNING: Present fails.
[16:23:22.226] [GAL] WARNING: Present fails.
[16:23:22.248] [GAL] WARNING: Present fails.
[16:23:22.248] [GAL] WARNING: Present fails.
[16:23:22.264] [GAL] WARNING: Present fails.
[16:23:22.982] [GAL] WARNING: Present fails.
[16:23:22.982] [GAL] WARNING: Present fails.
[16:23:22.998] [GAL] WARNING: Present fails.
[16:23:22.998] [GAL] WARNING: Present fails.
[16:23:23.014] [GAL] WARNING: Present fails.
[16:23:23.029] [GAL] WARNING: Present fails.
[16:23:23.029] [GAL] WARNING: Present fails.
[16:23:23.045] [GAL] WARNING: Present fails.
[16:23:23.045] [GAL] WARNING: Present fails.
[16:23:23.060] [GAL] WARNING: Present fails.
[16:23:23.060] [GAL] WARNING: Present fails.
[16:23:23.076] [GAL] WARNING: Present fails.
[16:23:23.076] [GAL] WARNING: Present fails.
[16:23:23.092] [GAL] WARNING: Present fails.
[16:23:23.092] [GAL] WARNING: Present fails.
[16:23:23.107] [GAL] WARNING: Present fails.
[16:23:23.107] [GAL] WARNING: Present fails.
[16:23:23.123] [GAL] WARNING: Present fails.
[16:23:23.123] [GAL] WARNING: Present fails.
[16:23:23.139] [GAL] WARNING: Present fails.
[16:23:23.764] [GAL] WARNING: Present fails.
[16:23:23.764] [GAL] WARNING: Present fails.
[16:23:23.779] [GAL] WARNING: Present fails.
[16:23:23.779] [GAL] WARNING: Present fails.
[16:23:23.795] [GAL] WARNING: Present fails.
[16:23:24.420] [GAL] WARNING: Present fails.
[16:23:24.420] [GAL] WARNING: Present fails.
[16:23:24.436] [GAL] WARNING: Present fails.
[16:23:24.436] [GAL] WARNING: Present fails.
[16:23:24.451] [GAL] WARNING: Present fails.
[16:23:24.451] [GAL] WARNING: Present fails.
[16:23:24.467] [GAL] WARNING: Present fails.
[16:23:24.467] [GAL] WARNING: Present fails.
[16:23:24.482] [GAL] WARNING: Present fails.
[16:23:24.482] [GAL] WARNING: Present fails.
[16:23:24.498] [GAL] WARNING: Present fails.
[16:23:24.498] [GAL] WARNING: Present fails.
[16:23:24.514] [GAL] WARNING: Present fails.
[16:23:24.514] [GAL] WARNING: Present fails.
[16:23:24.529] [GAL] WARNING: Present fails.
[16:23:24.529] [GAL] WARNING: Present fails.
[16:23:24.545] [GAL] WARNING: Present fails.
[16:23:24.545] [GAL] WARNING: Present fails.
[16:23:24.561] [GAL] WARNING: Present fails.
[16:23:24.561] [GAL] WARNING: Present fails.
[16:23:26.845] [GAL] WARNING: Present fails.
[16:23:26.859] [GAL] WARNING: Present fails.
[16:23:26.872] [GAL] WARNING: Present fails.
[16:23:26.872] [GAL] WARNING: Present fails.
[16:23:26.888] [GAL] WARNING: Present fails.
[16:23:29.107] [GAL] WARNING: Present fails.
[16:23:29.123] [GAL] WARNING: Present fails.
[16:23:29.138] [GAL] WARNING: Present fails.
[16:23:29.154] [GAL] WARNING: Present fails.
[16:23:29.169] [GAL] WARNING: Present fails.
[16:23:29.185] [GAL] WARNING: Present fails.
[16:23:29.185] [GAL] WARNING: Present fails.
[16:23:29.201] [GAL] WARNING: Present fails.
[16:23:29.216] [GAL] WARNING: Present fails.
[16:23:29.232] [GAL] WARNING: Present fails.
[16:23:29.248] [GAL] WARNING: Present fails.
[16:23:29.263] [GAL] WARNING: Present fails.
[16:23:29.263] [GAL] WARNING: Present fails.
[16:23:29.279] [GAL] WARNING: Present fails.
[16:23:29.294] [GAL] WARNING: Present fails.
[16:23:29.310] [GAL] WARNING: Present fails.
[16:23:29.326] [GAL] WARNING: Present fails.
[16:23:29.341] [GAL] WARNING: Present fails.
[16:23:29.341] [GAL] WARNING: Present fails.
[16:23:29.357] [GAL] WARNING: Present fails.
[16:23:30.201] [GAL] WARNING: Present fails.
[16:23:30.201] [GAL] WARNING: Present fails.
[16:23:30.216] [GAL] WARNING: Present fails.
[16:23:30.232] [GAL] WARNING: Present fails.
[16:23:30.232] [GAL] WARNING: Present fails.
[16:23:31.076] [GAL] WARNING: Present fails.
[16:23:31.091] [GAL] WARNING: Present fails.
[16:23:31.091] [GAL] WARNING: Present fails.
[16:23:31.107] [GAL] WARNING: Present fails.
[16:23:31.107] [GAL] WARNING: Present fails.
[16:23:31.123] [GAL] WARNING: Present fails.
[16:23:31.138] [GAL] WARNING: Present fails.
[16:23:31.138] [GAL] WARNING: Present fails.
[16:23:31.154] [GAL] WARNING: Present fails.
[16:23:31.154] [GAL] WARNING: Present fails.
[16:23:31.170] [GAL] WARNING: Present fails.
[16:23:31.185] [GAL] WARNING: Present fails.
[16:23:31.185] [GAL] WARNING: Present fails.
[16:23:31.201] [GAL] WARNING: Present fails.
[16:23:31.216] [GAL] WARNING: Present fails.
[16:23:31.216] [GAL] WARNING: Present fails.
[16:23:31.232] [GAL] WARNING: Present fails.
[16:23:31.232] [GAL] WARNING: Present fails.
[16:23:31.248] [GAL] WARNING: Present fails.
[16:23:31.248] [GAL] WARNING: Present fails.
[16:23:31.857] [GAL] WARNING: Present fails.
[16:23:31.873] [GAL] WARNING: Present fails.
[16:23:31.873] [GAL] WARNING: Present fails.
[16:23:31.888] [GAL] WARNING: Present fails.
[16:23:31.888] [GAL] WARNING: Present fails.
[16:23:32.482] [GAL] WARNING: Present fails.
[16:23:32.498] [GAL] WARNING: Present fails.
[16:23:32.498] [GAL] WARNING: Present fails.
[16:23:32.513] [GAL] WARNING: Present fails.
[16:23:32.513] [GAL] WARNING: Present fails.
[16:23:32.529] [GAL] WARNING: Present fails.
[16:23:32.529] [GAL] WARNING: Present fails.
[16:23:32.545] [GAL] WARNING: Present fails.
[16:23:32.560] [GAL] WARNING: Present fails.
[16:23:32.560] [GAL] WARNING: Present fails.
[16:23:32.576] [GAL] WARNING: Present fails.
[16:23:32.576] [GAL] WARNING: Present fails.
[16:23:32.576] [GAL] WARNING: Present fails.
[16:23:32.592] [GAL] WARNING: Present fails.
[16:23:32.592] [GAL] WARNING: Present fails.
[16:23:32.607] [GAL] WARNING: Present fails.
[16:23:32.607] [GAL] WARNING: Present fails.
[16:23:32.623] [GAL] WARNING: Present fails.
[16:23:32.623] [GAL] WARNING: Present fails.
[16:23:32.638] [GAL] WARNING: Present fails.
[16:23:36.013] [GAL] WARNING: Present fails.
[16:23:36.035] [GAL] WARNING: Present fails.
[16:23:36.050] [GAL] WARNING: Present fails.
[16:23:36.066] [GAL] WARNING: Present fails.
[16:23:36.097] [GAL] WARNING: Present fails.
[16:23:39.441] [GAL] WARNING: Present fails.
[16:23:39.457] [GAL] WARNING: Present fails.
[16:23:39.472] [GAL] WARNING: Present fails.
[16:23:39.504] [GAL] WARNING: Present fails.
[16:23:39.519] [GAL] WARNING: Present fails.
[16:23:39.535] [GAL] WARNING: Present fails.
[16:23:39.566] [GAL] WARNING: Present fails.
[16:23:39.582] [GAL] WARNING: Present fails.
[16:23:39.597] [GAL] WARNING: Present fails.
[16:23:39.629] [GAL] WARNING: Present fails.
[16:23:39.644] [GAL] WARNING: Present fails.
[16:23:39.660] [GAL] WARNING: Present fails.
[16:23:39.691] [GAL] WARNING: Present fails.
[16:23:39.707] [GAL] WARNING: Present fails.
[16:23:39.722] [GAL] WARNING: Present fails.
[16:23:39.738] [GAL] WARNING: Present fails.
[16:23:39.769] [GAL] WARNING: Present fails.
[16:23:39.785] [GAL] WARNING: Present fails.
[16:23:39.801] [GAL] WARNING: Present fails.
[16:23:39.832] [GAL] WARNING: Present fails.
[16:23:41.960] [GAL] WARNING: Present fails.
[16:23:41.976] [GAL] WARNING: Present fails.
[16:23:41.992] [GAL] WARNING: Present fails.
[16:23:42.007] [GAL] WARNING: Present fails.
[16:23:42.023] [GAL] WARNING: Present fails.
[16:23:44.117] [GAL] WARNING: Present fails.
[16:23:44.132] [GAL] WARNING: Present fails.
[16:23:44.148] [GAL] WARNING: Present fails.
[16:23:44.148] [GAL] WARNING: Present fails.
[16:23:44.164] [GAL] WARNING: Present fails.
[16:23:44.179] [GAL] WARNING: Present fails.
[16:23:44.195] [GAL] WARNING: Present fails.
[16:23:44.210] [GAL] WARNING: Present fails.
[16:23:44.226] [GAL] WARNING: Present fails.
[16:23:44.242] [GAL] WARNING: Present fails.
[16:23:44.242] [GAL] WARNING: Present fails.
[16:23:44.257] [GAL] WARNING: Present fails.
[16:23:44.273] [GAL] WARNING: Present fails.
[16:23:44.289] [GAL] WARNING: Present fails.
[16:23:44.304] [GAL] WARNING: Present fails.
[16:23:44.320] [GAL] WARNING: Present fails.
[16:23:44.320] [GAL] WARNING: Present fails.
[16:23:44.335] [GAL] WARNING: Present fails.
[16:23:44.351] [GAL] WARNING: Present fails.
[16:23:44.367] [GAL] WARNING: Present fails.
[16:23:47.508] [GAL] WARNING: Present fails.
[16:23:47.523] [GAL] WARNING: Present fails.
[16:23:47.539] [GAL] WARNING: Present fails.
[16:23:47.554] [GAL] WARNING: Present fails.
[16:23:47.570] [GAL] WARNING: Present fails.
[16:23:50.648] [GAL] WARNING: Present fails.
[16:23:50.664] [GAL] WARNING: Present fails.
[16:23:50.680] [GAL] WARNING: Present fails.
[16:23:50.695] [GAL] WARNING: Present fails.
[16:23:50.711] [GAL] WARNING: Present fails.
[16:23:50.726] [GAL] WARNING: Present fails.
[16:23:50.742] [GAL] WARNING: Present fails.
[16:23:50.758] [GAL] WARNING: Present fails.
[16:23:50.789] [GAL] WARNING: Present fails.
[16:23:50.805] [GAL] WARNING: Present fails.
[16:23:50.820] [GAL] WARNING: Present fails.
[16:23:50.836] [GAL] WARNING: Present fails.
[16:23:50.851] [GAL] WARNING: Present fails.
[16:23:50.867] [GAL] WARNING: Present fails.
[16:23:50.883] [GAL] WARNING: Present fails.
[16:23:50.898] [GAL] WARNING: Present fails.
[16:23:50.914] [GAL] WARNING: Present fails.
[16:23:50.930] [GAL] WARNING: Present fails.
[16:23:50.945] [GAL] WARNING: Present fails.
[16:23:50.961] [GAL] WARNING: Present fails.
[16:23:52.133] [GAL] WARNING: Present fails.
[16:23:52.148] [GAL] WARNING: Present fails.
[16:23:52.148] [GAL] WARNING: Present fails.
[16:23:52.164] [GAL] WARNING: Present fails.
[16:23:52.180] [GAL] WARNING: Present fails.
[16:23:53.336] [GAL] WARNING: Present fails.
[16:23:53.352] [GAL] WARNING: Present fails.
[16:23:53.352] [GAL] WARNING: Present fails.
[16:23:53.367] [GAL] WARNING: Present fails.
[16:23:53.383] [GAL] WARNING: Present fails.
[16:23:53.383] [GAL] WARNING: Present fails.
[16:23:53.399] [GAL] WARNING: Present fails.
[16:23:53.399] [GAL] WARNING: Present fails.
[16:23:53.414] [GAL] WARNING: Present fails.
[16:23:53.430] [GAL] WARNING: Present fails.
[16:23:53.430] [GAL] WARNING: Present fails.
[16:23:53.445] [GAL] WARNING: Present fails.
[16:23:53.445] [GAL] WARNING: Present fails.
[16:23:53.461] [GAL] WARNING: Present fails.
[16:23:53.477] [GAL] WARNING: Present fails.
[16:23:53.477] [GAL] WARNING: Present fails.
[16:23:53.492] [GAL] WARNING: Present fails.
[16:23:53.492] [GAL] WARNING: Present fails.
[16:23:53.508] [GAL] WARNING: Present fails.
[16:23:53.524] [GAL] WARNING: Present fails.
[16:23:55.242] [GAL] WARNING: Present fails.
[16:23:55.258] [GAL] WARNING: Present fails.
[16:23:55.274] [GAL] WARNING: Present fails.
[16:23:55.289] [GAL] WARNING: Present fails.
[16:23:55.289] [GAL] WARNING: Present fails.
[16:23:56.993] [GAL] WARNING: Present fails.
[16:23:57.008] [GAL] WARNING: Present fails.
[16:23:57.024] [GAL] WARNING: Present fails.
[16:23:57.024] [GAL] WARNING: Present fails.
[16:23:57.039] [GAL] WARNING: Present fails.
[16:23:57.055] [GAL] WARNING: Present fails.
[16:23:57.071] [GAL] WARNING: Present fails.
[16:23:57.086] [GAL] WARNING: Present fails.
[16:23:57.086] [GAL] WARNING: Present fails.
[16:23:57.102] [GAL] WARNING: Present fails.
[16:23:57.118] [GAL] WARNING: Present fails.
[16:23:57.133] [GAL] WARNING: Present fails.
[16:23:57.133] [GAL] WARNING: Present fails.
[16:23:57.149] [GAL] WARNING: Present fails.
[16:23:57.164] [GAL] WARNING: Present fails.
[16:23:57.180] [GAL] WARNING: Present fails.
[16:23:57.180] [GAL] WARNING: Present fails.
[16:23:57.196] [GAL] WARNING: Present fails.
[16:23:57.211] [GAL] WARNING: Present fails.
[16:23:57.227] [GAL] WARNING: Present fails.
[16:23:58.149] [GAL] WARNING: Present fails.
[16:23:58.164] [GAL] WARNING: Present fails.
[16:23:58.180] [GAL] WARNING: Present fails.
[16:23:58.180] [GAL] WARNING: Present fails.
[16:23:58.196] [GAL] WARNING: Present fails.
[16:23:59.118] [GAL] WARNING: Present fails.
[16:23:59.133] [GAL] WARNING: Present fails.
[16:23:59.133] [GAL] WARNING: Present fails.
[16:23:59.149] [GAL] WARNING: Present fails.
[16:23:59.149] [GAL] WARNING: Present fails.
[16:23:59.165] [GAL] WARNING: Present fails.
[16:23:59.180] [GAL] WARNING: Present fails.
[16:23:59.180] [GAL] WARNING: Present fails.
[16:23:59.196] [GAL] WARNING: Present fails.
[16:23:59.196] [GAL] WARNING: Present fails.
[16:23:59.211] [GAL] WARNING: Present fails.
[16:23:59.211] [GAL] WARNING: Present fails.
[16:23:59.227] [GAL] WARNING: Present fails.
[16:23:59.243] [GAL] WARNING: Present fails.
[16:23:59.243] [GAL] WARNING: Present fails.
[16:23:59.258] [GAL] WARNING: Present fails.
[16:23:59.258] [GAL] WARNING: Present fails.
[16:23:59.274] [GAL] WARNING: Present fails.
[16:23:59.274] [GAL] WARNING: Present fails.
[16:23:59.290] [GAL] WARNING: Present fails.
[16:24:01.227] [GAL] WARNING: Present fails.
[16:24:01.243] [GAL] WARNING: Present fails.
[16:24:01.243] [GAL] WARNING: Present fails.
[16:24:01.258] [GAL] WARNING: Present fails.
[16:24:01.274] [GAL] WARNING: Present fails.
[16:24:03.169] [GAL] WARNING: Present fails.
[16:24:03.169] [GAL] WARNING: Present fails.
[16:24:03.185] [GAL] WARNING: Present fails.
[16:24:03.201] [GAL] WARNING: Present fails.
[16:24:03.201] [GAL] WARNING: Present fails.
[16:24:03.216] [GAL] WARNING: Present fails.
[16:24:03.216] [GAL] WARNING: Present fails.
[16:24:03.232] [GAL] WARNING: Present fails.
[16:24:03.248] [GAL] WARNING: Present fails.
[16:24:03.248] [GAL] WARNING: Present fails.
[16:24:03.263] [GAL] WARNING: Present fails.
[16:24:03.279] [GAL] WARNING: Present fails.
[16:24:03.279] [GAL] WARNING: Present fails.
[16:24:03.294] [GAL] WARNING: Present fails.
[16:24:03.310] [GAL] WARNING: Present fails.
[16:24:03.310] [GAL] WARNING: Present fails.
[16:24:03.326] [GAL] WARNING: Present fails.
[16:24:03.326] [GAL] WARNING: Present fails.
[16:24:03.341] [GAL] WARNING: Present fails.
[16:24:03.357] [GAL] WARNING: Present fails.
[16:24:05.686] [GAL] WARNING: Present fails.
[16:24:05.702] [GAL] WARNING: Present fails.
[16:24:05.717] [GAL] WARNING: Present fails.
[16:24:05.733] [GAL] WARNING: Present fails.
[16:24:05.749] [GAL] WARNING: Present fails.
[16:24:08.046] [GAL] WARNING: Present fails.
[16:24:08.061] [GAL] WARNING: Present fails.
[16:24:08.077] [GAL] WARNING: Present fails.
[16:24:08.077] [GAL] WARNING: Present fails.
[16:24:08.093] [GAL] WARNING: Present fails.
[16:24:08.108] [GAL] WARNING: Present fails.
[16:24:08.124] [GAL] WARNING: Present fails.
[16:24:08.139] [GAL] WARNING: Present fails.
[16:24:08.155] [GAL] WARNING: Present fails.
[16:24:08.171] [GAL] WARNING: Present fails.
[16:24:08.171] [GAL] WARNING: Present fails.
[16:24:08.186] [GAL] WARNING: Present fails.
[16:24:08.202] [GAL] WARNING: Present fails.
[16:24:08.218] [GAL] WARNING: Present fails.
[16:24:08.233] [GAL] WARNING: Present fails.
[16:24:08.249] [GAL] WARNING: Present fails.
[16:24:08.249] [GAL] WARNING: Present fails.
[16:24:08.265] [GAL] WARNING: Present fails.
[16:24:08.280] [GAL] WARNING: Present fails.
[16:24:08.296] [GAL] WARNING: Present fails.
[16:24:08.926] [GAL] WARNING: Present fails.
[16:24:08.926] [GAL] WARNING: Present fails.
[16:24:08.942] [GAL] WARNING: Present fails.
[16:24:08.942] [GAL] WARNING: Present fails.
[16:24:08.957] [GAL] WARNING: Present fails.
[16:24:09.567] [GAL] WARNING: Present fails.
[16:24:09.583] [GAL] WARNING: Present fails.
[16:24:09.583] [GAL] WARNING: Present fails.
[16:24:09.598] [GAL] WARNING: Present fails.
[16:24:09.614] [GAL] WARNING: Present fails.
[16:24:09.614] [GAL] WARNING: Present fails.
[16:24:09.629] [GAL] WARNING: Present fails.
[16:24:09.629] [GAL] WARNING: Present fails.
[16:24:09.645] [GAL] WARNING: Present fails.
[16:24:09.645] [GAL] WARNING: Present fails.
[16:24:09.661] [GAL] WARNING: Present fails.
[16:24:09.661] [GAL] WARNING: Present fails.
[16:24:09.661] [GAL] WARNING: Present fails.
[16:24:09.676] [GAL] WARNING: Present fails.
[16:24:09.676] [GAL] WARNING: Present fails.
[16:24:09.692] [GAL] WARNING: Present fails.
[16:24:09.692] [GAL] WARNING: Present fails.
[16:24:09.708] [GAL] WARNING: Present fails.
[16:24:09.708] [GAL] WARNING: Present fails.
[16:24:09.723] [GAL] WARNING: Present fails.
[16:24:10.646] [GAL] WARNING: Present fails.
