[16:40:49.610] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 16:40:49 2018.
[16:40:49.610] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[16:40:49.626] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[16:40:49.626] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[16:45:56.906] [GAL] WARNING: Present fails.
[16:45:56.921] [GAL] WARNING: Present fails.
[16:45:56.937] [GAL] WARNING: Present fails.
[16:45:57.843] [GAL] WARNING: Present fails.
[16:45:57.859] [GAL] WARNING: Present fails.
[16:45:57.874] [GAL] WARNING: Present fails.
[16:45:57.890] [GAL] WARNING: Present fails.
[16:45:57.906] [GAL] WARNING: Present fails.
[16:45:57.921] [GAL] WARNING: Present fails.
[16:45:57.937] [GAL] WARNING: Present fails.
[16:45:57.952] [GAL] WARNING: Present fails.
[16:45:57.968] [GAL] WARNING: Present fails.
[16:45:57.984] [GAL] WARNING: Present fails.
[16:45:57.999] [GAL] WARNING: Present fails.
[16:45:58.015] [GAL] WARNING: Present fails.
[16:45:58.031] [GAL] WARNING: Present fails.
[16:45:58.046] [GAL] WARNING: Present fails.
[16:45:58.062] [GAL] WARNING: Present fails.
[16:45:58.077] [GAL] WARNING: Present fails.
[16:45:58.093] [GAL] WARNING: Present fails.
[16:45:58.109] [GAL] WARNING: Present fails.
[16:45:58.124] [GAL] WARNING: Present fails.
[16:45:58.140] [GAL] WARNING: Present fails.
[16:46:00.578] [GAL] WARNING: Present fails.
[16:46:00.578] [GAL] WARNING: Present fails.
[16:46:00.593] [GAL] WARNING: Present fails.
[16:46:00.609] [GAL] WARNING: Present fails.
[16:46:00.609] [GAL] WARNING: Present fails.
[16:46:03.031] [GAL] WARNING: Present fails.
[16:46:03.047] [GAL] WARNING: Present fails.
[16:46:03.047] [GAL] WARNING: Present fails.
[16:46:03.062] [GAL] WARNING: Present fails.
[16:46:03.062] [GAL] WARNING: Present fails.
[16:46:03.078] [GAL] WARNING: Present fails.
[16:46:03.078] [GAL] WARNING: Present fails.
[16:46:03.093] [GAL] WARNING: Present fails.
[16:46:03.109] [GAL] WARNING: Present fails.
[16:46:03.109] [GAL] WARNING: Present fails.
[16:46:03.125] [GAL] WARNING: Present fails.
[16:46:03.125] [GAL] WARNING: Present fails.
[16:46:03.140] [GAL] WARNING: Present fails.
[16:46:03.140] [GAL] WARNING: Present fails.
[16:46:03.156] [GAL] WARNING: Present fails.
[16:46:03.156] [GAL] WARNING: Present fails.
[16:46:03.172] [GAL] WARNING: Present fails.
[16:46:03.172] [GAL] WARNING: Present fails.
[16:46:03.187] [GAL] WARNING: Present fails.
[16:46:03.187] [GAL] WARNING: Present fails.
[16:46:04.375] [GAL] WARNING: Present fails.
[16:46:04.375] [GAL] WARNING: Present fails.
[16:46:04.395] [GAL] WARNING: Present fails.
[16:46:04.395] [GAL] WARNING: Present fails.
[16:46:04.395] [GAL] WARNING: Present fails.
[16:46:05.551] [GAL] WARNING: Present fails.
[16:46:05.567] [GAL] WARNING: Present fails.
[16:46:05.582] [GAL] WARNING: Present fails.
[16:46:05.582] [GAL] WARNING: Present fails.
[16:46:05.598] [GAL] WARNING: Present fails.
[16:46:05.598] [GAL] WARNING: Present fails.
[16:46:05.614] [GAL] WARNING: Present fails.
[16:46:05.614] [GAL] WARNING: Present fails.
[16:46:05.629] [GAL] WARNING: Present fails.
[16:46:05.629] [GAL] WARNING: Present fails.
[16:46:05.645] [GAL] WARNING: Present fails.
[16:46:05.645] [GAL] WARNING: Present fails.
[16:46:05.660] [GAL] WARNING: Present fails.
[16:46:05.660] [GAL] WARNING: Present fails.
[16:46:05.676] [GAL] WARNING: Present fails.
[16:46:05.676] [GAL] WARNING: Present fails.
[16:46:05.692] [GAL] WARNING: Present fails.
[16:46:05.692] [GAL] WARNING: Present fails.
[16:46:05.707] [GAL] WARNING: Present fails.
[16:46:05.707] [GAL] WARNING: Present fails.
[16:46:06.723] [GAL] WARNING: Present fails.
[16:46:06.739] [GAL] WARNING: Present fails.
[16:46:06.754] [GAL] WARNING: Present fails.
[16:46:06.754] [GAL] WARNING: Present fails.
[16:46:06.770] [GAL] WARNING: Present fails.
[16:46:07.770] [GAL] WARNING: Present fails.
[16:46:07.786] [GAL] WARNING: Present fails.
[16:46:07.786] [GAL] WARNING: Present fails.
[16:46:07.801] [GAL] WARNING: Present fails.
[16:46:07.801] [GAL] WARNING: Present fails.
[16:46:07.817] [GAL] WARNING: Present fails.
[16:46:07.833] [GAL] WARNING: Present fails.
[16:46:07.833] [GAL] WARNING: Present fails.
[16:46:07.848] [GAL] WARNING: Present fails.
[16:46:07.848] [GAL] WARNING: Present fails.
[16:46:07.864] [GAL] WARNING: Present fails.
[16:46:07.864] [GAL] WARNING: Present fails.
[16:46:07.879] [GAL] WARNING: Present fails.
[16:46:07.879] [GAL] WARNING: Present fails.
[16:46:07.895] [GAL] WARNING: Present fails.
[16:46:07.895] [GAL] WARNING: Present fails.
[16:46:07.911] [GAL] WARNING: Present fails.
[16:46:07.911] [GAL] WARNING: Present fails.
[16:46:07.926] [GAL] WARNING: Present fails.
[16:46:07.926] [GAL] WARNING: Present fails.
[16:46:08.567] [GAL] WARNING: Present fails.
[16:46:08.567] [GAL] WARNING: Present fails.
[16:46:08.583] [GAL] WARNING: Present fails.
[16:46:08.583] [GAL] WARNING: Present fails.
[16:46:08.583] [GAL] WARNING: Present fails.
[16:46:09.208] [GAL] WARNING: Present fails.
[16:46:09.223] [GAL] WARNING: Present fails.
[16:46:09.223] [GAL] WARNING: Present fails.
[16:46:09.239] [GAL] WARNING: Present fails.
[16:46:09.239] [GAL] WARNING: Present fails.
[16:46:09.254] [GAL] WARNING: Present fails.
[16:46:09.254] [GAL] WARNING: Present fails.
[16:46:09.254] [GAL] WARNING: Present fails.
[16:46:09.270] [GAL] WARNING: Present fails.
[16:46:09.270] [GAL] WARNING: Present fails.
[16:46:09.286] [GAL] WARNING: Present fails.
[16:46:09.286] [GAL] WARNING: Present fails.
[16:46:09.301] [GAL] WARNING: Present fails.
[16:46:09.301] [GAL] WARNING: Present fails.
[16:46:09.301] [GAL] WARNING: Present fails.
[16:46:09.317] [GAL] WARNING: Present fails.
[16:46:09.333] [GAL] WARNING: Present fails.
[16:46:09.333] [GAL] WARNING: Present fails.
[16:46:09.333] [GAL] WARNING: Present fails.
[16:46:09.348] [GAL] WARNING: Present fails.
[16:46:10.036] [GAL] WARNING: Present fails.
[16:46:10.051] [GAL] WARNING: Present fails.
[16:46:10.051] [GAL] WARNING: Present fails.
[16:46:10.067] [GAL] WARNING: Present fails.
[16:46:10.067] [GAL] WARNING: Present fails.
[16:46:10.739] [GAL] WARNING: Present fails.
[16:46:10.755] [GAL] WARNING: Present fails.
[16:46:10.755] [GAL] WARNING: Present fails.
[16:46:10.770] [GAL] WARNING: Present fails.
[16:46:10.770] [GAL] WARNING: Present fails.
[16:46:10.786] [GAL] WARNING: Present fails.
[16:46:10.786] [GAL] WARNING: Present fails.
[16:46:10.801] [GAL] WARNING: Present fails.
[16:46:10.801] [GAL] WARNING: Present fails.
[16:46:10.817] [GAL] WARNING: Present fails.
[16:46:10.817] [GAL] WARNING: Present fails.
[16:46:10.817] [GAL] WARNING: Present fails.
[16:46:10.833] [GAL] WARNING: Present fails.
[16:46:10.848] [GAL] WARNING: Present fails.
[16:46:10.848] [GAL] WARNING: Present fails.
[16:46:10.848] [GAL] WARNING: Present fails.
[16:46:10.864] [GAL] WARNING: Present fails.
[16:46:10.864] [GAL] WARNING: Present fails.
[16:46:10.880] [GAL] WARNING: Present fails.
[16:46:10.880] [GAL] WARNING: Present fails.
[16:46:11.770] [GAL] WARNING: Present fails.
[16:46:11.786] [GAL] WARNING: Present fails.
[16:46:11.786] [GAL] WARNING: Present fails.
[16:46:11.802] [GAL] WARNING: Present fails.
[16:46:11.802] [GAL] WARNING: Present fails.
[16:46:12.692] [GAL] WARNING: Present fails.
[16:46:12.708] [GAL] WARNING: Present fails.
[16:46:12.708] [GAL] WARNING: Present fails.
[16:46:12.723] [GAL] WARNING: Present fails.
[16:46:12.723] [GAL] WARNING: Present fails.
[16:46:12.739] [GAL] WARNING: Present fails.
[16:46:12.739] [GAL] WARNING: Present fails.
[16:46:12.755] [GAL] WARNING: Present fails.
[16:46:12.755] [GAL] WARNING: Present fails.
[16:46:12.770] [GAL] WARNING: Present fails.
[16:46:12.770] [GAL] WARNING: Present fails.
[16:46:12.770] [GAL] WARNING: Present fails.
[16:46:12.786] [GAL] WARNING: Present fails.
[16:46:12.786] [GAL] WARNING: Present fails.
[16:46:12.802] [GAL] WARNING: Present fails.
[16:46:12.802] [GAL] WARNING: Present fails.
[16:46:12.817] [GAL] WARNING: Present fails.
[16:46:12.817] [GAL] WARNING: Present fails.
[16:46:12.833] [GAL] WARNING: Present fails.
[16:46:12.833] [GAL] WARNING: Present fails.
[16:46:13.552] [GAL] WARNING: Present fails.
[16:46:13.567] [GAL] WARNING: Present fails.
[16:46:13.583] [GAL] WARNING: Present fails.
[16:46:13.583] [GAL] WARNING: Present fails.
[16:46:13.583] [GAL] WARNING: Present fails.
[16:46:14.302] [GAL] WARNING: Present fails.
[16:46:14.317] [GAL] WARNING: Present fails.
[16:46:14.317] [GAL] WARNING: Present fails.
[16:46:14.333] [GAL] WARNING: Present fails.
[16:46:14.333] [GAL] WARNING: Present fails.
[16:46:14.349] [GAL] WARNING: Present fails.
[16:46:14.349] [GAL] WARNING: Present fails.
[16:46:14.349] [GAL] WARNING: Present fails.
[16:46:14.364] [GAL] WARNING: Present fails.
[16:46:14.380] [GAL] WARNING: Present fails.
[16:46:14.380] [GAL] WARNING: Present fails.
[16:46:14.380] [GAL] WARNING: Present fails.
[16:46:14.395] [GAL] WARNING: Present fails.
[16:46:14.395] [GAL] WARNING: Present fails.
[16:46:14.411] [GAL] WARNING: Present fails.
[16:46:14.411] [GAL] WARNING: Present fails.
[16:46:14.427] [GAL] WARNING: Present fails.
[16:46:14.427] [GAL] WARNING: Present fails.
[16:46:14.427] [GAL] WARNING: Present fails.
[16:46:14.442] [GAL] WARNING: Present fails.
[16:46:15.067] [GAL] WARNING: Present fails.
[16:46:15.083] [GAL] WARNING: Present fails.
[16:46:15.083] [GAL] WARNING: Present fails.
[16:46:15.099] [GAL] WARNING: Present fails.
[16:46:15.099] [GAL] WARNING: Present fails.
[16:46:15.724] [GAL] WARNING: Present fails.
[16:46:15.724] [GAL] WARNING: Present fails.
[16:46:15.739] [GAL] WARNING: Present fails.
[16:46:15.739] [GAL] WARNING: Present fails.
[16:46:15.755] [GAL] WARNING: Present fails.
[16:46:15.755] [GAL] WARNING: Present fails.
[16:46:15.771] [GAL] WARNING: Present fails.
[16:46:15.771] [GAL] WARNING: Present fails.
[16:46:15.771] [GAL] WARNING: Present fails.
[16:46:15.786] [GAL] WARNING: Present fails.
[16:46:15.786] [GAL] WARNING: Present fails.
[16:46:15.802] [GAL] WARNING: Present fails.
[16:46:15.802] [GAL] WARNING: Present fails.
[16:46:15.802] [GAL] WARNING: Present fails.
[16:46:15.817] [GAL] WARNING: Present fails.
[16:46:15.817] [GAL] WARNING: Present fails.
[16:46:15.833] [GAL] WARNING: Present fails.
[16:46:15.833] [GAL] WARNING: Present fails.
[16:46:15.833] [GAL] WARNING: Present fails.
[16:46:15.849] [GAL] WARNING: Present fails.
[16:46:18.099] [GAL] WARNING: Present fails.
[16:46:18.114] [GAL] WARNING: Present fails.
[16:46:18.130] [GAL] WARNING: Present fails.
[16:46:18.130] [GAL] WARNING: Present fails.
[16:46:18.146] [GAL] WARNING: Present fails.
[16:46:20.365] [GAL] WARNING: Present fails.
[16:46:20.380] [GAL] WARNING: Present fails.
[16:46:20.396] [GAL] WARNING: Present fails.
[16:46:20.396] [GAL] WARNING: Present fails.
[16:46:20.411] [GAL] WARNING: Present fails.
[16:46:20.427] [GAL] WARNING: Present fails.
[16:46:20.443] [GAL] WARNING: Present fails.
[16:46:20.458] [GAL] WARNING: Present fails.
[16:46:20.458] [GAL] WARNING: Present fails.
[16:46:20.474] [GAL] WARNING: Present fails.
[16:46:20.490] [GAL] WARNING: Present fails.
[16:46:20.505] [GAL] WARNING: Present fails.
[16:46:20.505] [GAL] WARNING: Present fails.
[16:46:20.521] [GAL] WARNING: Present fails.
[16:46:20.536] [GAL] WARNING: Present fails.
[16:46:20.552] [GAL] WARNING: Present fails.
[16:46:20.552] [GAL] WARNING: Present fails.
[16:46:20.568] [GAL] WARNING: Present fails.
[16:46:20.583] [GAL] WARNING: Present fails.
[16:46:20.583] [GAL] WARNING: Present fails.
[16:46:21.427] [GAL] WARNING: Present fails.
[16:46:21.443] [GAL] WARNING: Present fails.
[16:46:21.458] [GAL] WARNING: Present fails.
[16:46:21.458] [GAL] WARNING: Present fails.
[16:46:21.474] [GAL] WARNING: Present fails.
[16:46:22.302] [GAL] WARNING: Present fails.
[16:46:22.302] [GAL] WARNING: Present fails.
[16:46:22.318] [GAL] WARNING: Present fails.
[16:46:22.318] [GAL] WARNING: Present fails.
[16:46:22.333] [GAL] WARNING: Present fails.
[16:46:22.349] [GAL] WARNING: Present fails.
[16:46:22.349] [GAL] WARNING: Present fails.
[16:46:22.365] [GAL] WARNING: Present fails.
[16:46:22.365] [GAL] WARNING: Present fails.
[16:46:22.380] [GAL] WARNING: Present fails.
[16:46:22.380] [GAL] WARNING: Present fails.
[16:46:22.396] [GAL] WARNING: Present fails.
[16:46:22.396] [GAL] WARNING: Present fails.
[16:46:22.412] [GAL] WARNING: Present fails.
[16:46:22.412] [GAL] WARNING: Present fails.
[16:46:22.427] [GAL] WARNING: Present fails.
[16:46:22.427] [GAL] WARNING: Present fails.
[16:46:22.443] [GAL] WARNING: Present fails.
[16:46:22.458] [GAL] WARNING: Present fails.
[16:46:22.458] [GAL] WARNING: Present fails.
[16:46:23.084] [GAL] WARNING: Present fails.
[16:46:23.084] [GAL] WARNING: Present fails.
[16:46:23.099] [GAL] WARNING: Present fails.
[16:46:23.099] [GAL] WARNING: Present fails.
[16:46:23.115] [GAL] WARNING: Present fails.
[16:46:23.693] [GAL] WARNING: Present fails.
[16:46:23.709] [GAL] WARNING: Present fails.
[16:46:23.724] [GAL] WARNING: Present fails.
[16:46:23.724] [GAL] WARNING: Present fails.
[16:46:23.724] [GAL] WARNING: Present fails.
[16:46:23.740] [GAL] WARNING: Present fails.
[16:46:23.740] [GAL] WARNING: Present fails.
[16:46:23.755] [GAL] WARNING: Present fails.
[16:46:23.755] [GAL] WARNING: Present fails.
[16:46:23.771] [GAL] WARNING: Present fails.
[16:46:23.771] [GAL] WARNING: Present fails.
[16:46:23.771] [GAL] WARNING: Present fails.
[16:46:23.787] [GAL] WARNING: Present fails.
[16:46:23.787] [GAL] WARNING: Present fails.
[16:46:23.787] [GAL] WARNING: Present fails.
[16:46:23.802] [GAL] WARNING: Present fails.
[16:46:23.802] [GAL] WARNING: Present fails.
[16:46:23.818] [GAL] WARNING: Present fails.
[16:46:23.818] [GAL] WARNING: Present fails.
[16:46:23.818] [GAL] WARNING: Present fails.
[16:46:27.178] [GAL] WARNING: Present fails.
[16:46:27.193] [GAL] WARNING: Present fails.
[16:46:27.224] [GAL] WARNING: Present fails.
[16:46:27.240] [GAL] WARNING: Present fails.
[16:46:27.256] [GAL] WARNING: Present fails.
[16:46:30.600] [GAL] WARNING: Present fails.
[16:46:30.615] [GAL] WARNING: Present fails.
[16:46:30.646] [GAL] WARNING: Present fails.
[16:46:30.662] [GAL] WARNING: Present fails.
[16:46:30.678] [GAL] WARNING: Present fails.
[16:46:30.693] [GAL] WARNING: Present fails.
[16:46:30.725] [GAL] WARNING: Present fails.
[16:46:30.740] [GAL] WARNING: Present fails.
[16:46:30.756] [GAL] WARNING: Present fails.
[16:46:30.772] [GAL] WARNING: Present fails.
[16:46:30.803] [GAL] WARNING: Present fails.
[16:46:30.818] [GAL] WARNING: Present fails.
[16:46:30.834] [GAL] WARNING: Present fails.
[16:46:30.850] [GAL] WARNING: Present fails.
[16:46:30.865] [GAL] WARNING: Present fails.
[16:46:30.897] [GAL] WARNING: Present fails.
[16:46:30.912] [GAL] WARNING: Present fails.
[16:46:30.928] [GAL] WARNING: Present fails.
[16:46:30.943] [GAL] WARNING: Present fails.
[16:46:30.959] [GAL] WARNING: Present fails.
[16:46:33.071] [GAL] WARNING: Present fails.
[16:46:33.087] [GAL] WARNING: Present fails.
[16:46:33.102] [GAL] WARNING: Present fails.
[16:46:33.118] [GAL] WARNING: Present fails.
[16:46:33.134] [GAL] WARNING: Present fails.
[16:46:35.212] [GAL] WARNING: Present fails.
[16:46:35.212] [GAL] WARNING: Present fails.
[16:46:35.228] [GAL] WARNING: Present fails.
[16:46:35.243] [GAL] WARNING: Present fails.
[16:46:35.259] [GAL] WARNING: Present fails.
[16:46:35.274] [GAL] WARNING: Present fails.
[16:46:35.274] [GAL] WARNING: Present fails.
[16:46:35.290] [GAL] WARNING: Present fails.
[16:46:35.306] [GAL] WARNING: Present fails.
[16:46:35.321] [GAL] WARNING: Present fails.
[16:46:35.321] [GAL] WARNING: Present fails.
[16:46:35.337] [GAL] WARNING: Present fails.
[16:46:35.353] [GAL] WARNING: Present fails.
[16:46:35.368] [GAL] WARNING: Present fails.
[16:46:35.368] [GAL] WARNING: Present fails.
[16:46:35.384] [GAL] WARNING: Present fails.
[16:46:35.399] [GAL] WARNING: Present fails.
[16:46:35.415] [GAL] WARNING: Present fails.
[16:46:35.415] [GAL] WARNING: Present fails.
[16:46:35.431] [GAL] WARNING: Present fails.
[16:46:38.529] [GAL] WARNING: Present fails.
[16:46:38.545] [GAL] WARNING: Present fails.
[16:46:38.560] [GAL] WARNING: Present fails.
[16:46:38.576] [GAL] WARNING: Present fails.
[16:46:38.591] [GAL] WARNING: Present fails.
[16:46:41.654] [GAL] WARNING: Present fails.
[16:46:41.670] [GAL] WARNING: Present fails.
[16:46:41.701] [GAL] WARNING: Present fails.
[16:46:41.717] [GAL] WARNING: Present fails.
[16:46:41.732] [GAL] WARNING: Present fails.
[16:46:41.748] [GAL] WARNING: Present fails.
[16:46:41.764] [GAL] WARNING: Present fails.
[16:46:41.779] [GAL] WARNING: Present fails.
[16:46:41.795] [GAL] WARNING: Present fails.
[16:46:41.810] [GAL] WARNING: Present fails.
[16:46:41.826] [GAL] WARNING: Present fails.
[16:46:41.842] [GAL] WARNING: Present fails.
[16:46:41.857] [GAL] WARNING: Present fails.
[16:46:41.873] [GAL] WARNING: Present fails.
[16:46:41.889] [GAL] WARNING: Present fails.
[16:46:41.904] [GAL] WARNING: Present fails.
[16:46:41.904] [GAL] WARNING: Present fails.
[16:46:41.920] [GAL] WARNING: Present fails.
[16:46:41.935] [GAL] WARNING: Present fails.
[16:46:41.951] [GAL] WARNING: Present fails.
[16:46:43.126] [GAL] WARNING: Present fails.
[16:46:43.126] [GAL] WARNING: Present fails.
[16:46:43.142] [GAL] WARNING: Present fails.
[16:46:43.142] [GAL] WARNING: Present fails.
[16:46:43.158] [GAL] WARNING: Present fails.
[16:46:44.298] [GAL] WARNING: Present fails.
[16:46:44.314] [GAL] WARNING: Present fails.
[16:46:44.314] [GAL] WARNING: Present fails.
[16:46:44.330] [GAL] WARNING: Present fails.
[16:46:44.345] [GAL] WARNING: Present fails.
[16:46:44.345] [GAL] WARNING: Present fails.
[16:46:44.361] [GAL] WARNING: Present fails.
[16:46:44.361] [GAL] WARNING: Present fails.
[16:46:44.376] [GAL] WARNING: Present fails.
[16:46:44.376] [GAL] WARNING: Present fails.
[16:46:44.392] [GAL] WARNING: Present fails.
[16:46:44.392] [GAL] WARNING: Present fails.
[16:46:44.408] [GAL] WARNING: Present fails.
[16:46:44.408] [GAL] WARNING: Present fails.
[16:46:44.423] [GAL] WARNING: Present fails.
[16:46:44.423] [GAL] WARNING: Present fails.
[16:46:44.439] [GAL] WARNING: Present fails.
[16:46:44.439] [GAL] WARNING: Present fails.
[16:46:44.455] [GAL] WARNING: Present fails.
[16:46:44.455] [GAL] WARNING: Present fails.
[16:46:46.173] [GAL] WARNING: Present fails.
[16:46:46.173] [GAL] WARNING: Present fails.
[16:46:46.189] [GAL] WARNING: Present fails.
[16:46:46.205] [GAL] WARNING: Present fails.
[16:46:46.205] [GAL] WARNING: Present fails.
[16:46:47.908] [GAL] WARNING: Present fails.
[16:46:47.923] [GAL] WARNING: Present fails.
[16:46:47.923] [GAL] WARNING: Present fails.
[16:46:47.939] [GAL] WARNING: Present fails.
[16:46:47.955] [GAL] WARNING: Present fails.
[16:46:47.955] [GAL] WARNING: Present fails.
[16:46:47.970] [GAL] WARNING: Present fails.
[16:46:47.986] [GAL] WARNING: Present fails.
[16:46:48.002] [GAL] WARNING: Present fails.
[16:46:48.002] [GAL] WARNING: Present fails.
[16:46:48.017] [GAL] WARNING: Present fails.
[16:46:48.033] [GAL] WARNING: Present fails.
[16:46:48.033] [GAL] WARNING: Present fails.
[16:46:48.048] [GAL] WARNING: Present fails.
[16:46:48.064] [GAL] WARNING: Present fails.
[16:46:48.064] [GAL] WARNING: Present fails.
[16:46:48.080] [GAL] WARNING: Present fails.
[16:46:48.095] [GAL] WARNING: Present fails.
[16:46:48.095] [GAL] WARNING: Present fails.
[16:46:48.111] [GAL] WARNING: Present fails.
[16:46:49.034] [GAL] WARNING: Present fails.
[16:46:49.049] [GAL] WARNING: Present fails.
[16:46:49.065] [GAL] WARNING: Present fails.
[16:46:49.065] [GAL] WARNING: Present fails.
[16:46:49.065] [GAL] WARNING: Present fails.
[16:46:49.987] [GAL] WARNING: Present fails.
[16:46:50.003] [GAL] WARNING: Present fails.
[16:46:50.018] [GAL] WARNING: Present fails.
[16:46:50.018] [GAL] WARNING: Present fails.
[16:46:50.034] [GAL] WARNING: Present fails.
[16:46:50.034] [GAL] WARNING: Present fails.
[16:46:50.049] [GAL] WARNING: Present fails.
[16:46:50.049] [GAL] WARNING: Present fails.
[16:46:50.065] [GAL] WARNING: Present fails.
[16:46:50.065] [GAL] WARNING: Present fails.
[16:46:50.081] [GAL] WARNING: Present fails.
[16:46:50.081] [GAL] WARNING: Present fails.
[16:46:50.096] [GAL] WARNING: Present fails.
[16:46:50.096] [GAL] WARNING: Present fails.
[16:46:50.112] [GAL] WARNING: Present fails.
[16:46:50.112] [GAL] WARNING: Present fails.
[16:46:50.128] [GAL] WARNING: Present fails.
[16:46:50.128] [GAL] WARNING: Present fails.
[16:46:50.128] [GAL] WARNING: Present fails.
[16:46:50.143] [GAL] WARNING: Present fails.
[16:46:52.018] [GAL] WARNING: Present fails.
[16:46:52.018] [GAL] WARNING: Present fails.
[16:46:52.034] [GAL] WARNING: Present fails.
[16:46:52.050] [GAL] WARNING: Present fails.
[16:46:52.050] [GAL] WARNING: Present fails.
[16:46:53.909] [GAL] WARNING: Present fails.
[16:46:53.925] [GAL] WARNING: Present fails.
[16:46:53.925] [GAL] WARNING: Present fails.
[16:46:53.940] [GAL] WARNING: Present fails.
[16:46:53.940] [GAL] WARNING: Present fails.
[16:46:53.956] [GAL] WARNING: Present fails.
[16:46:53.972] [GAL] WARNING: Present fails.
[16:46:53.972] [GAL] WARNING: Present fails.
[16:46:53.987] [GAL] WARNING: Present fails.
[16:46:53.987] [GAL] WARNING: Present fails.
[16:46:54.003] [GAL] WARNING: Present fails.
[16:46:54.003] [GAL] WARNING: Present fails.
[16:46:54.018] [GAL] WARNING: Present fails.
[16:46:54.018] [GAL] WARNING: Present fails.
[16:46:54.034] [GAL] WARNING: Present fails.
[16:46:54.034] [GAL] WARNING: Present fails.
[16:46:54.050] [GAL] WARNING: Present fails.
[16:46:54.050] [GAL] WARNING: Present fails.
[16:46:54.065] [GAL] WARNING: Present fails.
[16:46:54.065] [GAL] WARNING: Present fails.
[16:46:56.394] [GAL] WARNING: Present fails.
[16:46:56.409] [GAL] WARNING: Present fails.
[16:46:56.425] [GAL] WARNING: Present fails.
[16:46:56.440] [GAL] WARNING: Present fails.
[16:46:56.456] [GAL] WARNING: Present fails.
[16:46:58.737] [GAL] WARNING: Present fails.
[16:46:58.753] [GAL] WARNING: Present fails.
[16:46:58.769] [GAL] WARNING: Present fails.
[16:46:58.769] [GAL] WARNING: Present fails.
[16:46:58.784] [GAL] WARNING: Present fails.
[16:46:58.800] [GAL] WARNING: Present fails.
[16:46:58.816] [GAL] WARNING: Present fails.
[16:46:58.831] [GAL] WARNING: Present fails.
[16:46:58.831] [GAL] WARNING: Present fails.
[16:46:58.847] [GAL] WARNING: Present fails.
[16:46:58.862] [GAL] WARNING: Present fails.
[16:46:58.862] [GAL] WARNING: Present fails.
[16:46:58.878] [GAL] WARNING: Present fails.
[16:46:58.894] [GAL] WARNING: Present fails.
[16:46:58.909] [GAL] WARNING: Present fails.
[16:46:58.909] [GAL] WARNING: Present fails.
[16:46:58.925] [GAL] WARNING: Present fails.
[16:46:58.941] [GAL] WARNING: Present fails.
[16:46:58.941] [GAL] WARNING: Present fails.
[16:46:58.956] [GAL] WARNING: Present fails.
[16:46:59.581] [GAL] WARNING: Present fails.
[16:46:59.597] [GAL] WARNING: Present fails.
[16:46:59.597] [GAL] WARNING: Present fails.
[16:46:59.613] [GAL] WARNING: Present fails.
[16:46:59.613] [GAL] WARNING: Present fails.
[16:47:00.238] [GAL] WARNING: Present fails.
[16:47:00.238] [GAL] WARNING: Present fails.
[16:47:00.253] [GAL] WARNING: Present fails.
[16:47:00.253] [GAL] WARNING: Present fails.
[16:47:00.284] [GAL] WARNING: Present fails.
[16:47:00.284] [GAL] WARNING: Present fails.
[16:47:00.284] [GAL] WARNING: Present fails.
[16:47:00.300] [GAL] WARNING: Present fails.
[16:47:00.300] [GAL] WARNING: Present fails.
[16:47:00.316] [GAL] WARNING: Present fails.
[16:47:00.316] [GAL] WARNING: Present fails.
[16:47:00.316] [GAL] WARNING: Present fails.
[16:47:00.331] [GAL] WARNING: Present fails.
[16:47:00.331] [GAL] WARNING: Present fails.
[16:47:00.347] [GAL] WARNING: Present fails.
[16:47:00.347] [GAL] WARNING: Present fails.
[16:47:00.347] [GAL] WARNING: Present fails.
[16:47:00.363] [GAL] WARNING: Present fails.
[16:47:00.363] [GAL] WARNING: Present fails.
[16:47:00.363] [GAL] WARNING: Present fails.
[16:47:01.300] [GAL] WARNING: Present fails.
[16:47:01.316] [GAL] WARNING: Present fails.
[16:47:01.331] [GAL] WARNING: Present fails.
[16:47:01.347] [GAL] WARNING: Present fails.
[16:47:01.347] [GAL] WARNING: Present fails.
[16:47:02.266] [GAL] WARNING: Present fails.
[16:47:02.266] [GAL] WARNING: Present fails.
[16:47:02.281] [GAL] WARNING: Present fails.
[16:47:02.297] [GAL] WARNING: Present fails.
[16:47:02.312] [GAL] WARNING: Present fails.
[16:47:02.328] [GAL] WARNING: Present fails.
[16:47:02.328] [GAL] WARNING: Present fails.
[16:47:02.344] [GAL] WARNING: Present fails.
[16:47:02.359] [GAL] WARNING: Present fails.
[16:47:02.375] [GAL] WARNING: Present fails.
[16:47:02.375] [GAL] WARNING: Present fails.
[16:47:02.391] [GAL] WARNING: Present fails.
[16:47:02.406] [GAL] WARNING: Present fails.
[16:47:02.406] [GAL] WARNING: Present fails.
[16:47:02.422] [GAL] WARNING: Present fails.
[16:47:02.437] [GAL] WARNING: Present fails.
[16:47:02.437] [GAL] WARNING: Present fails.
[16:47:02.453] [GAL] WARNING: Present fails.
[16:47:02.469] [GAL] WARNING: Present fails.
[16:47:02.484] [GAL] WARNING: Present fails.
[16:47:03.391] [GAL] WARNING: Present fails.
[16:47:03.391] [GAL] WARNING: Present fails.
[16:47:03.406] [GAL] WARNING: Present fails.
